Time,Open,Close,High,Low,Volume,Real
1516600800000,11458.000000000000000000000,11458.000000000000000000000,11498.301734710000000000000,11420.000000000000000000000,182.796822110000000000000,1.000000000000000000000
1516601700000,11458.000000000000000000000,11598.000000000000000000000,11644.000000000000000000000,11458.000000000000000000000,446.691085460000000000000,1.000000000000000000000
1516602600000,11599.000000000000000000000,11587.000000000000000000000,11673.000000000000000000000,11575.000000000000000000000,327.116009010000000000000,1.000000000000000000000
1516603500000,11588.000000000000000000000,11593.000000000000000000000,11642.000000000000000000000,11580.000000000000000000000,326.839374260000000000000,1.000000000000000000000
1516604400000,11594.000000000000000000000,11498.000000000000000000000,11600.000000000000000000000,11487.000000000000000000000,420.354027770000000000000,1.000000000000000000000
1516605300000,11497.000000000000000000000,11520.000000000000000000000,11569.000000000000000000000,11491.000000000000000000000,329.301786480000000000000,1.000000000000000000000
1516606200000,11520.000000000000000000000,11758.000000000000000000000,11770.000000000000000000000,11496.000000000000000000000,1066.384971110000000000000,1.000000000000000000000
1516607100000,11759.000000000000000000000,11750.000000000000000000000,11775.000000000000000000000,11700.000000000000000000000,647.096410110000000000000,1.000000000000000000000
1516608000000,11750.000000000000000000000,11835.000000000000000000000,11900.000000000000000000000,11710.000000000000000000000,743.339228790000000000000,1.000000000000000000000
1516608900000,11843.000000000000000000000,11800.767784390000000000000,11900.000000000000000000000,11764.000000000000000000000,514.249538710000000000000,1.000000000000000000000
1516609800000,11801.000000000000000000000,11694.000000000000000000000,11830.000000000000000000000,11651.000000000000000000000,725.232164110000000000000,1.000000000000000000000
1516610700000,11693.000000000000000000000,11718.000000000000000000000,11743.000000000000000000000,11665.000000000000000000000,157.625843250000000000000,1.000000000000000000000
1516611600000,11716.000000000000000000000,11704.000000000000000000000,11720.000000000000000000000,11630.000000000000000000000,240.352055380000000000000,1.000000000000000000000
1516612500000,11708.000000000000000000000,11793.000000000000000000000,11822.000000000000000000000,11708.000000000000000000000,205.379611720000000000000,1.000000000000000000000
1516613400000,11792.000000000000000000000,11831.000000000000000000000,11831.000000000000000000000,11775.000000000000000000000,268.972964210000000000000,1.000000000000000000000
1516614300000,11831.000000000000000000000,11764.000000000000000000000,11878.000000000000000000000,11717.000000000000000000000,336.564068870000000000000,1.000000000000000000000
1516615200000,11765.000000000000000000000,11748.931246810000000000000,11765.000000000000000000000,11662.000000000000000000000,271.290831490000000000000,1.000000000000000000000
1516616100000,11746.000000000000000000000,11670.000000000000000000000,11752.000000000000000000000,11635.000000000000000000000,266.857227840000000000000,1.000000000000000000000
1516617000000,11670.000000000000000000000,11734.000000000000000000000,11741.000000000000000000000,11650.000000000000000000000,124.797950220000000000000,1.000000000000000000000
1516617900000,11735.000000000000000000000,11728.000000000000000000000,11754.000000000000000000000,11675.000000000000000000000,223.814214860000000000000,1.000000000000000000000
1516618800000,11727.000000000000000000000,11732.000000000000000000000,11743.000000000000000000000,11670.000000000000000000000,126.848116220000000000000,1.000000000000000000000
1516619700000,11732.000000000000000000000,11625.000000000000000000000,11733.000000000000000000000,11566.000000000000000000000,411.823324430000000000000,1.000000000000000000000
1516620600000,11624.000000000000000000000,11360.000000000000000000000,11625.000000000000000000000,11354.000000000000000000000,842.229743930000000000000,1.000000000000000000000
1516621500000,11360.000000000000000000000,11273.000000000000000000000,11444.000000000000000000000,11272.000000000000000000000,640.709184570000000000000,1.000000000000000000000
1516622400000,11272.000000000000000000000,11329.000000000000000000000,11352.000000000000000000000,11255.000000000000000000000,413.855715680000000000000,1.000000000000000000000
1516623300000,11326.000000000000000000000,11177.000000000000000000000,11349.935400990000000000000,11163.247944970000000000000,698.707414970000000000000,1.000000000000000000000
1516624200000,11178.000000000000000000000,11269.000000000000000000000,11293.194448190000000000000,11175.000000000000000000000,489.018622350000000000000,1.000000000000000000000
1516625100000,11268.000000000000000000000,11281.000000000000000000000,11310.000000000000000000000,11259.000000000000000000000,211.330768890000000000000,1.000000000000000000000
1516626000000,11279.000000000000000000000,10837.000000000000000000000,11280.000000000000000000000,10837.000000000000000000000,1521.557161790000000000000,1.000000000000000000000
1516626900000,10860.000000000000000000000,10591.000000000000000000000,10881.000000000000000000000,10564.000000000000000000000,2508.412976550000000000000,1.000000000000000000000
1516627800000,10594.000000000000000000000,10418.000000000000000000000,10777.000000000000000000000,10380.940715340000000000000,2739.027059800000000000000,1.000000000000000000000
1516628700000,10418.000000000000000000000,10579.000000000000000000000,10682.000000000000000000000,10371.000000000000000000000,2202.436575840000000000000,1.000000000000000000000
1516629600000,10587.000000000000000000000,10561.000000000000000000000,10735.000000000000000000000,10500.000000000000000000000,1386.166422880000000000000,1.000000000000000000000
1516630500000,10570.000000000000000000000,10720.000000000000000000000,10720.000000000000000000000,10569.000000000000000000000,467.236197480000000000000,1.000000000000000000000
1516631400000,10720.000000000000000000000,10716.000000000000000000000,10840.000000000000000000000,10640.000000000000000000000,1095.460583150000000000000,1.000000000000000000000
1516632300000,10715.000000000000000000000,10622.000000000000000000000,10730.000000000000000000000,10547.000000000000000000000,1032.181635270000000000000,1.000000000000000000000
1516633200000,10621.000000000000000000000,10470.000000000000000000000,10621.000000000000000000000,10454.000000000000000000000,857.926934930000000000000,1.000000000000000000000
1516634100000,10470.000000000000000000000,10649.000000000000000000000,10661.000000000000000000000,10467.000000000000000000000,600.822016270000000000000,1.000000000000000000000
1516635000000,10649.000000000000000000000,10506.000000000000000000000,10698.187163160000000000000,10461.000000000000000000000,605.755253040000000000000,1.000000000000000000000
1516635900000,10508.000000000000000000000,10375.000000000000000000000,10517.000000000000000000000,10176.000000000000000000000,2156.883210750000000000000,1.000000000000000000000
1516636800000,10375.000000000000000000000,10421.413695950000000000000,10460.000000000000000000000,10306.000000000000000000000,1395.985487550000000000000,1.000000000000000000000
1516637700000,10421.413695950000000000000,10390.000000000000000000000,10521.000000000000000000000,10347.000000000000000000000,925.700244980000000000000,1.000000000000000000000
1516638600000,10389.000000000000000000000,10581.000000000000000000000,10630.000000000000000000000,10388.000000000000000000000,1150.729987580000000000000,1.000000000000000000000
1516639500000,10581.000000000000000000000,10458.000000000000000000000,10628.000000000000000000000,10423.000000000000000000000,589.594761290000000000000,1.000000000000000000000
1516640400000,10462.000000000000000000000,10602.000000000000000000000,10643.000000000000000000000,10459.000000000000000000000,500.623574240000000000000,1.000000000000000000000
1516641300000,10600.000000000000000000000,10589.000000000000000000000,10615.000000000000000000000,10535.000000000000000000000,387.536869630000000000000,1.000000000000000000000
1516642200000,10594.000000000000000000000,10681.000000000000000000000,10725.000000000000000000000,10594.000000000000000000000,1170.628977970000000000000,1.000000000000000000000
1516643100000,10680.000000000000000000000,10554.000000000000000000000,10684.000000000000000000000,10482.000000000000000000000,648.097369900000000000000,1.000000000000000000000
1516644000000,10554.000000000000000000000,10539.937659010000000000000,10555.000000000000000000000,10412.611196400000000000000,514.528932900000000000000,1.000000000000000000000
1516644900000,10539.937659010000000000000,10601.152304490000000000000,10650.000000000000000000000,10490.000000000000000000000,504.959828070000000000000,1.000000000000000000000
1516645800000,10601.000000000000000000000,10607.000000000000000000000,10631.759627229900000000000,10560.000000000000000000000,375.285142960000000000000,1.000000000000000000000
1516646700000,10600.000000000000000000000,10420.000000000000000000000,10600.000000000000000000000,10370.000000000000000000000,489.219649610000000000000,1.000000000000000000000
1516647600000,10420.000000000000000000000,10476.000000000000000000000,10499.000000000000000000000,10354.000000000000000000000,545.761932320000000000000,1.000000000000000000000
1516648500000,10475.000000000000000000000,10469.000000000000000000000,10549.000000000000000000000,10404.000000000000000000000,390.391423940000000000000,1.000000000000000000000
1516649400000,10469.000000000000000000000,10579.000000000000000000000,10580.000000000000000000000,10357.000000000000000000000,614.025342560000000000000,1.000000000000000000000
1516650300000,10579.000000000000000000000,10568.000000000000000000000,10600.000000000000000000000,10517.000000000000000000000,410.759156030000000000000,1.000000000000000000000
1516651200000,10567.000000000000000000000,10540.000000000000000000000,10595.979389280000000000000,10500.000000000000000000000,414.330884110000000000000,1.000000000000000000000
1516652100000,10538.000000000000000000000,10369.000000000000000000000,10538.000000000000000000000,10268.000000000000000000000,1108.812744610000000000000,1.000000000000000000000
1516653000000,10369.000000000000000000000,10459.000000000000000000000,10468.000000000000000000000,10289.000000000000000000000,595.240705220000000000000,1.000000000000000000000
1516653900000,10459.000000000000000000000,10377.000000000000000000000,10460.000000000000000000000,10313.000000000000000000000,747.016306860000000000000,1.000000000000000000000
1516654800000,10378.000000000000000000000,10147.000000000000000000000,10455.000000000000000000000,10088.000000000000000000000,1656.021014730000000000000,1.000000000000000000000
1516655700000,10148.000000000000000000000,10200.000000000000000000000,10234.000000000000000000000,10050.000000000000000000000,1761.103527370000000000000,1.000000000000000000000
1516656600000,10200.000000000000000000000,10016.000000000000000000000,10205.000000000000000000000,10009.000000000000000000000,965.422955390000000000000,1.000000000000000000000
1516657500000,10016.000000000000000000000,10351.000000000000000000000,10365.445408820000000000000,10014.000000000000000000000,1935.146805400000000000000,1.000000000000000000000
1516658400000,10351.000000000000000000000,10515.000000000000000000000,10565.000000000000000000000,10261.000000000000000000000,1729.222731420000000000000,1.000000000000000000000
1516659300000,10514.000000000000000000000,10361.000000000000000000000,10515.000000000000000000000,10320.000000000000000000000,1408.371825550000000000000,1.000000000000000000000
1516660200000,10361.000000000000000000000,10528.000000000000000000000,10592.000000000000000000000,10310.000000000000000000000,964.603550640000000000000,1.000000000000000000000
1516661100000,10528.000000000000000000000,10652.000000000000000000000,10700.000000000000000000000,10469.084176000000000000000,940.267920860000000000000,1.000000000000000000000
1516662000000,10646.000000000000000000000,10589.000000000000000000000,10725.000000000000000000000,10574.000000000000000000000,807.590718430000000000000,1.000000000000000000000
1516662900000,10589.000000000000000000000,10627.000000000000000000000,10637.645616190000000000000,10531.000000000000000000000,576.431611310000000000000,1.000000000000000000000
1516663800000,10625.000000000000000000000,10859.000000000000000000000,10900.000000000000000000000,10616.000000000000000000000,884.579574690000000000000,1.000000000000000000000
1516664700000,10857.000000000000000000000,10779.000000000000000000000,10857.000000000000000000000,10745.000000000000000000000,803.464501140000000000000,1.000000000000000000000
1516665600000,10779.000000000000000000000,10846.000000000000000000000,10874.000000000000000000000,10726.000000000000000000000,688.817258250000000000000,1.000000000000000000000
1516666500000,10846.000000000000000000000,10696.000000000000000000000,10851.000000000000000000000,10640.000000000000000000000,687.387787580000000000000,1.000000000000000000000
1516667400000,10696.000000000000000000000,10760.000000000000000000000,10800.735744940000000000000,10683.000000000000000000000,285.363476510000000000000,1.000000000000000000000
1516668300000,10760.000000000000000000000,10813.000000000000000000000,10900.000000000000000000000,10611.000000000000000000000,1129.569910500000000000000,1.000000000000000000000
1516669200000,10812.542500200000000000000,10850.000000000000000000000,10961.000000000000000000000,10768.000000000000000000000,913.812059990000000000000,1.000000000000000000000
1516670100000,10849.000000000000000000000,10818.000000000000000000000,10862.000000000000000000000,10761.000000000000000000000,372.431675220000000000000,1.000000000000000000000
1516671000000,10814.000000000000000000000,10800.000000000000000000000,10842.000000000000000000000,10735.000000000000000000000,185.715621670000000000000,1.000000000000000000000
1516671900000,10799.000000000000000000000,10649.000000000000000000000,10800.000000000000000000000,10649.000000000000000000000,387.558869200000000000000,1.000000000000000000000
1516672800000,10649.000000000000000000000,10689.000000000000000000000,10748.000000000000000000000,10619.000000000000000000000,600.624027370000000000000,1.000000000000000000000
1516673700000,10690.000000000000000000000,10815.000000000000000000000,10834.000000000000000000000,10668.000000000000000000000,377.973531960000000000000,1.000000000000000000000
1516674600000,10814.000000000000000000000,10805.000000000000000000000,10848.000000000000000000000,10751.000000000000000000000,264.803712940000000000000,1.000000000000000000000
1516675500000,10801.000000000000000000000,10768.000000000000000000000,10807.000000000000000000000,10718.000000000000000000000,257.038678510000000000000,1.000000000000000000000
1516676400000,10768.000000000000000000000,10805.000000000000000000000,10836.000000000000000000000,10768.000000000000000000000,233.527151580000000000000,1.000000000000000000000
1516677300000,10806.000000000000000000000,10868.000000000000000000000,10868.000000000000000000000,10787.000000000000000000000,284.141528730000000000000,1.000000000000000000000
1516678200000,10867.000000000000000000000,10914.000000000000000000000,10923.000000000000000000000,10845.000000000000000000000,270.959580480000000000000,1.000000000000000000000
1516679100000,10914.000000000000000000000,10852.000000000000000000000,10987.000000000000000000000,10846.000000000000000000000,642.341804460000000000000,1.000000000000000000000
1516680000000,10851.000000000000000000000,10803.000000000000000000000,10944.000000000000000000000,10802.000000000000000000000,416.116163540000000000000,1.000000000000000000000
1516680900000,10802.000000000000000000000,10743.613110710000000000000,10850.000000000000000000000,10726.000000000000000000000,353.935949100000000000000,1.000000000000000000000
1516681800000,10743.613110710000000000000,10798.000000000000000000000,10809.000000000000000000000,10712.000000000000000000000,186.989261510000000000000,1.000000000000000000000
1516682700000,10800.000000000000000000000,10580.000000000000000000000,10810.000000000000000000000,10564.000000000000000000000,499.702477660000000000000,1.000000000000000000000
1516683600000,10581.000000000000000000000,10316.000000000000000000000,10598.513681420000000000000,10286.000000000000000000000,1200.452589880000000000000,1.000000000000000000000
1516684500000,10317.000000000000000000000,10349.000000000000000000000,10452.000000000000000000000,10260.000000000000000000000,1154.599258900000000000000,1.000000000000000000000
1516685400000,10349.000000000000000000000,10336.000000000000000000000,10448.000000000000000000000,10288.000000000000000000000,656.951017630000000000000,1.000000000000000000000
1516686300000,10336.000000000000000000000,10367.000000000000000000000,10414.000000000000000000000,10300.000000000000000000000,384.322362260000000000000,1.000000000000000000000
1516687200000,10376.000000000000000000000,10500.000000000000000000000,10500.000000000000000000000,10300.000000000000000000000,538.180215670000000000000,1.000000000000000000000
1516688100000,10500.000000000000000000000,10445.000000000000000000000,10565.000000000000000000000,10438.000000000000000000000,527.290102300000000000000,1.000000000000000000000
1516689000000,10444.000000000000000000000,10342.000000000000000000000,10493.000000000000000000000,10328.000000000000000000000,303.343592220000000000000,1.000000000000000000000
1516689900000,10343.000000000000000000000,10305.000000000000000000000,10386.000000000000000000000,10208.474640720000000000000,664.395305780000000000000,1.000000000000000000000
1516690800000,10305.000000000000000000000,10223.000000000000000000000,10376.000000000000000000000,10160.000000000000000000000,792.059862360000000000000,1.000000000000000000000
1516691700000,10222.000000000000000000000,10245.000000000000000000000,10273.142126500000000000000,10131.000000000000000000000,395.479615390000000000000,1.000000000000000000000
1516692600000,10247.000000000000000000000,10317.000000000000000000000,10359.000000000000000000000,10233.000000000000000000000,406.105059870000000000000,1.000000000000000000000
1516693500000,10317.232865240000000000000,10264.000000000000000000000,10330.000000000000000000000,10237.000000000000000000000,590.071938510000000000000,1.000000000000000000000
1516694400000,10264.000000000000000000000,10464.000000000000000000000,10491.000000000000000000000,10172.000000000000000000000,964.303115680000000000000,1.000000000000000000000
1516695300000,10464.000000000000000000000,10388.000000000000000000000,10495.000000000000000000000,10374.000000000000000000000,407.272300570000000000000,1.000000000000000000000
1516696200000,10388.000000000000000000000,10637.000000000000000000000,10648.000000000000000000000,10385.000000000000000000000,832.857756350000000000000,1.000000000000000000000
1516697100000,10637.000000000000000000000,10676.000000000000000000000,10729.000000000000000000000,10601.000000000000000000000,983.727972580000000000000,1.000000000000000000000
1516698000000,10675.000000000000000000000,10630.000000000000000000000,10687.000000000000000000000,10568.000000000000000000000,529.519952020000000000000,1.000000000000000000000
1516698900000,10631.000000000000000000000,10567.000000000000000000000,10675.000000000000000000000,10567.000000000000000000000,446.603918410000000000000,1.000000000000000000000
1516699800000,10575.000000000000000000000,10450.000000000000000000000,10617.000000000000000000000,10424.539739070000000000000,567.164827370000000000000,1.000000000000000000000
1516700700000,10449.000000000000000000000,10447.000000000000000000000,10467.000000000000000000000,10389.000000000000000000000,308.425764610000000000000,1.000000000000000000000
1516701600000,10448.000000000000000000000,10518.000000000000000000000,10535.000000000000000000000,10448.000000000000000000000,392.438502490000000000000,1.000000000000000000000
1516702500000,10517.000000000000000000000,10343.000000000000000000000,10548.000000000000000000000,10301.000000000000000000000,400.073224070000000000000,1.000000000000000000000
1516703400000,10342.000000000000000000000,10298.000000000000000000000,10342.000000000000000000000,10250.000000000000000000000,638.824460490000000000000,1.000000000000000000000
1516704300000,10295.000000000000000000000,10300.000000000000000000000,10395.000000000000000000000,10200.000000000000000000000,908.955275710000000000000,1.000000000000000000000
1516705200000,10301.000000000000000000000,10369.000000000000000000000,10438.000000000000000000000,10273.058356460000000000000,363.439324900000000000000,1.000000000000000000000
1516706100000,10369.000000000000000000000,10080.000000000000000000000,10371.000000000000000000000,10077.000000000000000000000,766.310278960000000000000,1.000000000000000000000
1516707000000,10079.000000000000000000000,10055.000000000000000000000,10176.000000000000000000000,10041.000000000000000000000,1061.799836170000000000000,1.000000000000000000000
1516707900000,10054.000000000000000000000,10150.000000000000000000000,10160.000000000000000000000,9900.000000000000000000000,3380.816588640000000000000,1.000000000000000000000
1516708800000,10151.000000000000000000000,10135.000000000000000000000,10243.000000000000000000000,10051.000000000000000000000,1120.041407560000000000000,1.000000000000000000000
1516709700000,10143.000000000000000000000,10360.000000000000000000000,10371.000000000000000000000,10013.000000000000000000000,1055.759082380000000000000,1.000000000000000000000
1516710600000,10348.000000000000000000000,10309.000000000000000000000,10360.000000000000000000000,10242.000000000000000000000,600.754051960000000000000,1.000000000000000000000
1516711500000,10309.000000000000000000000,10195.000000000000000000000,10400.000000000000000000000,10161.000000000000000000000,880.271759240000000000000,1.000000000000000000000
1516712400000,10195.000000000000000000000,10157.000000000000000000000,10270.000000000000000000000,10113.000000000000000000000,577.580288160000000000000,1.000000000000000000000
1516713300000,10157.000000000000000000000,10260.000000000000000000000,10365.000000000000000000000,10157.000000000000000000000,613.327904710000000000000,1.000000000000000000000
1516714200000,10260.000000000000000000000,10362.000000000000000000000,10365.000000000000000000000,10186.000000000000000000000,480.314695480000000000000,1.000000000000000000000
1516715100000,10365.000000000000000000000,10294.000000000000000000000,10447.000000000000000000000,10243.000000000000000000000,747.062282210000000000000,1.000000000000000000000
1516716000000,10294.000000000000000000000,10331.000000000000000000000,10340.000000000000000000000,10176.000000000000000000000,408.497713390000000000000,1.000000000000000000000
1516716900000,10328.000000000000000000000,10300.000000000000000000000,10340.000000000000000000000,10228.000000000000000000000,497.357413970000000000000,1.000000000000000000000
1516717800000,10299.000000000000000000000,10312.000000000000000000000,10312.000000000000000000000,10204.000000000000000000000,460.591820270000000000000,1.000000000000000000000
1516718700000,10311.809175680000000000000,10432.000000000000000000000,10500.000000000000000000000,10302.000000000000000000000,875.825830820000000000000,1.000000000000000000000
1516719600000,10432.000000000000000000000,10550.000000000000000000000,10550.000000000000000000000,10394.000000000000000000000,651.355665960000000000000,1.000000000000000000000
1516720500000,10549.000000000000000000000,10659.000000000000000000000,10708.000000000000000000000,10543.025397380000000000000,1268.481839830000000000000,1.000000000000000000000
1516721400000,10659.000000000000000000000,10656.000000000000000000000,10668.000000000000000000000,10545.000000000000000000000,478.008522130000000000000,1.000000000000000000000
1516722300000,10655.000000000000000000000,10752.000000000000000000000,10794.000000000000000000000,10632.368808600000000000000,781.666556850000000000000,1.000000000000000000000
1516723200000,10745.000000000000000000000,10901.000000000000000000000,10940.000000000000000000000,10740.000000000000000000000,1224.111304890000000000000,1.000000000000000000000
1516724100000,10913.099529190000000000000,11219.000000000000000000000,11249.000000000000000000000,10853.000000000000000000000,2225.720271450000000000000,1.000000000000000000000
1516725000000,11208.000000000000000000000,11300.000000000000000000000,11304.000000000000000000000,11103.000000000000000000000,1407.436024970000000000000,1.000000000000000000000
1516725900000,11303.000000000000000000000,11344.000000000000000000000,11427.000000000000000000000,11161.000000000000000000000,1557.230074790000000000000,1.000000000000000000000
1516726800000,11343.000000000000000000000,11232.000000000000000000000,11385.000000000000000000000,11227.000000000000000000000,837.677840180000000000000,1.000000000000000000000
1516727700000,11232.000000000000000000000,11148.000000000000000000000,11233.000000000000000000000,11114.000000000000000000000,619.189643470000000000000,1.000000000000000000000
1516728600000,11149.000000000000000000000,11115.000000000000000000000,11244.000000000000000000000,11096.000000000000000000000,611.419508160000000000000,1.000000000000000000000
1516729500000,11118.000000000000000000000,11172.000000000000000000000,11260.000000000000000000000,11100.000000000000000000000,571.228720860000000000000,1.000000000000000000000
1516730400000,11172.000000000000000000000,11324.000000000000000000000,11421.000000000000000000000,11168.000000000000000000000,754.727316580000000000000,1.000000000000000000000
1516731300000,11324.000000000000000000000,11208.000000000000000000000,11325.000000000000000000000,11179.678495150000000000000,597.448641840000000000000,1.000000000000000000000
1516732200000,11210.000000000000000000000,11230.000000000000000000000,11232.000000000000000000000,11152.000000000000000000000,261.065903070000000000000,1.000000000000000000000
1516733100000,11230.000000000000000000000,11219.000000000000000000000,11329.592847370000000000000,11197.127542710000000000000,468.007985530000000000000,1.000000000000000000000
1516734000000,11220.000000000000000000000,11169.000000000000000000000,11248.000000000000000000000,11157.000000000000000000000,274.194182590000000000000,1.000000000000000000000
1516734900000,11169.000000000000000000000,11159.000000000000000000000,11249.000000000000000000000,11129.000000000000000000000,328.195184590000000000000,1.000000000000000000000
1516735800000,11160.000000000000000000000,11024.000000000000000000000,11165.000000000000000000000,11024.000000000000000000000,610.098616710000000000000,1.000000000000000000000
1516736700000,11024.000000000000000000000,11013.000000000000000000000,11072.000000000000000000000,10930.000000000000000000000,957.208383010000000000000,1.000000000000000000000
1516737600000,11010.000000000000000000000,10904.000000000000000000000,11052.556510790000000000000,10885.000000000000000000000,600.185032740000000000000,1.000000000000000000000
1516738500000,10903.000000000000000000000,11043.000000000000000000000,11120.000000000000000000000,10903.000000000000000000000,635.792933460000000000000,1.000000000000000000000
1516739400000,11044.000000000000000000000,11079.000000000000000000000,11142.000000000000000000000,10997.000000000000000000000,363.671808950000000000000,1.000000000000000000000
1516740300000,11070.000000000000000000000,11142.000000000000000000000,11227.000000000000000000000,11065.000000000000000000000,602.238192890000000000000,1.000000000000000000000
1516741200000,11142.000000000000000000000,10957.000000000000000000000,11159.000000000000000000000,10946.000000000000000000000,723.614493250000000000000,1.000000000000000000000
1516742100000,10950.000000000000000000000,10982.000000000000000000000,11045.179122980000000000000,10929.000000000000000000000,794.053307040000000000000,1.000000000000000000000
1516743000000,10983.000000000000000000000,10991.000000000000000000000,11092.000000000000000000000,10980.000000000000000000000,603.433459800000000000000,1.000000000000000000000
1516743900000,10992.000000000000000000000,10978.000000000000000000000,11037.000000000000000000000,10911.000000000000000000000,866.470242050000000000000,1.000000000000000000000
1516744800000,10978.000000000000000000000,11058.000000000000000000000,11135.525907840000000000000,10972.000000000000000000000,695.597817830000000000000,1.000000000000000000000
1516745700000,11053.000000000000000000000,11150.000000000000000000000,11170.000000000000000000000,11053.000000000000000000000,470.354549890000000000000,1.000000000000000000000
1516746600000,11150.000000000000000000000,11085.000000000000000000000,11150.000000000000000000000,11033.000000000000000000000,483.080891670000000000000,1.000000000000000000000
1516747500000,11087.000000000000000000000,11009.000000000000000000000,11092.000000000000000000000,11004.000000000000000000000,202.577996950000000000000,1.000000000000000000000
1516748400000,11009.000000000000000000000,10998.000000000000000000000,11064.000000000000000000000,10976.000000000000000000000,418.774954370000000000000,1.000000000000000000000
1516749300000,10998.000000000000000000000,10890.000000000000000000000,10998.000000000000000000000,10808.000000000000000000000,859.244260280000000000000,1.000000000000000000000
1516750200000,10890.000000000000000000000,10808.000000000000000000000,10924.000000000000000000000,10808.000000000000000000000,478.562525910000000000000,1.000000000000000000000
1516751100000,10808.000000000000000000000,10811.000000000000000000000,10844.000000000000000000000,10746.000000000000000000000,647.824329970000000000000,1.000000000000000000000
1516752000000,10812.000000000000000000000,10767.000000000000000000000,10906.000000000000000000000,10750.000000000000000000000,415.486622860000000000000,1.000000000000000000000
1516752900000,10766.000000000000000000000,10780.000000000000000000000,10817.479352480000000000000,10718.000000000000000000000,570.601795520000000000000,1.000000000000000000000
1516753800000,10780.000000000000000000000,10620.000000000000000000000,10820.000000000000000000000,10530.000000000000000000000,1100.626797340000000000000,1.000000000000000000000
1516754700000,10620.000000000000000000000,10580.000000000000000000000,10680.000000000000000000000,10522.000000000000000000000,529.409530800000000000000,1.000000000000000000000
1516755600000,10581.000000000000000000000,10650.000000000000000000000,10703.000000000000000000000,10581.000000000000000000000,437.941954730000000000000,1.000000000000000000000
1516756500000,10650.000000000000000000000,10735.000000000000000000000,10829.000000000000000000000,10650.000000000000000000000,1278.375317340000000000000,1.000000000000000000000
1516757400000,10735.000000000000000000000,10664.000000000000000000000,10735.000000000000000000000,10638.000000000000000000000,294.994588480000000000000,1.000000000000000000000
1516758300000,10665.000000000000000000000,10589.000000000000000000000,10705.000000000000000000000,10522.000000000000000000000,550.695139320000000000000,1.000000000000000000000
1516759200000,10588.000000000000000000000,10609.000000000000000000000,10661.000000000000000000000,10518.333218430000000000000,1114.369501970000000000000,1.000000000000000000000
1516760100000,10609.000000000000000000000,10703.000000000000000000000,10768.000000000000000000000,10573.000000000000000000000,478.601432550000000000000,1.000000000000000000000
1516761000000,10704.000000000000000000000,10670.000000000000000000000,10704.000000000000000000000,10608.000000000000000000000,247.377463140000000000000,1.000000000000000000000
1516761900000,10678.000000000000000000000,10739.000000000000000000000,10753.469178720000000000000,10624.000000000000000000000,203.583147520000000000000,1.000000000000000000000
1516762800000,10739.000000000000000000000,10728.000000000000000000000,10771.935353610000000000000,10615.000000000000000000000,291.545827420000000000000,1.000000000000000000000
1516763700000,10727.000000000000000000000,10822.000000000000000000000,10830.000000000000000000000,10727.000000000000000000000,436.976599180000000000000,1.000000000000000000000
1516764600000,10824.000000000000000000000,10755.000000000000000000000,10861.000000000000000000000,10734.141249000000000000000,269.748253880000000000000,1.000000000000000000000
1516765500000,10755.000000000000000000000,10810.000000000000000000000,10834.000000000000000000000,10750.000000000000000000000,139.416510860000000000000,1.000000000000000000000
1516766400000,10809.000000000000000000000,10572.000000000000000000000,10813.000000000000000000000,10520.000000000000000000000,558.384190280000000000000,1.000000000000000000000
1516767300000,10571.000000000000000000000,10569.000000000000000000000,10601.000000000000000000000,10430.000000000000000000000,952.388685700000000000000,1.000000000000000000000
1516768200000,10569.000000000000000000000,10603.000000000000000000000,10615.000000000000000000000,10531.000000000000000000000,244.736772030000000000000,1.000000000000000000000
1516769100000,10599.000000000000000000000,10631.000000000000000000000,10738.000000000000000000000,10500.000000000000000000000,495.665792200000000000000,1.000000000000000000000
1516770000000,10630.000000000000000000000,10616.000000000000000000000,10749.000000000000000000000,10561.000000000000000000000,193.961956400000000000000,1.000000000000000000000
1516770900000,10609.000000000000000000000,10647.000000000000000000000,10695.000000000000000000000,10542.000000000000000000000,245.033507320000000000000,1.000000000000000000000
1516771800000,10647.000000000000000000000,10700.000000000000000000000,10711.000000000000000000000,10643.000000000000000000000,123.894342280000000000000,1.000000000000000000000
1516772700000,10698.000000000000000000000,10626.000000000000000000000,10701.000000000000000000000,10624.000000000000000000000,122.451076190000000000000,1.000000000000000000000
1516773600000,10626.000000000000000000000,10686.000000000000000000000,10720.000000000000000000000,10598.000000000000000000000,165.865958380000000000000,1.000000000000000000000
1516774500000,10686.000000000000000000000,10685.000000000000000000000,10731.000000000000000000000,10676.000000000000000000000,181.248637220000000000000,1.000000000000000000000
1516775400000,10684.000000000000000000000,10992.000000000000000000000,11008.000000000000000000000,10683.000000000000000000000,798.463857600000000000000,1.000000000000000000000
1516776300000,10996.000000000000000000000,10921.000000000000000000000,11052.000000000000000000000,10919.000000000000000000000,506.563674910000000000000,1.000000000000000000000
1516777200000,10921.000000000000000000000,11079.000000000000000000000,11090.000000000000000000000,10921.000000000000000000000,798.711445220000000000000,1.000000000000000000000
1516778100000,11078.000000000000000000000,10964.000000000000000000000,11090.000000000000000000000,10953.000000000000000000000,256.830371500000000000000,1.000000000000000000000
1516779000000,10964.000000000000000000000,10861.000000000000000000000,10985.000000000000000000000,10861.000000000000000000000,176.624472760000000000000,1.000000000000000000000
